owner,name,industry,confidence,reasoning
CS1103,unidad-1-fundamentos-de-programaci-n-object3d-lFunkwnon01,P - Enseñanza,0.95,"El repositorio parece ser un proyecto universitario, dado que fue creado por GitHub Classroom y se enfoca en un ejercicio de programación específico para gestionar y operar con objetos tridimensionales en C++. La descripción y el contenido del README indican que es un trabajo académico destinado a enseñar conceptos de programación."
CS1103,unidad-1-fundamentos-de-programaci-n-object3d-Dannam21,P - Enseñanza,0.95,"El repositorio es parte de una tarea o proyecto universitario, indicado por el contexto de 'GitHub Classroom' y el enfoque en ejercicios de programación y diseño de sistemas."
CS1103,unidad-1-fundamentos-de-programaci-n-object3d-GFCOR,P - Enseñanza,0.95,"El repositorio es creado por GitHub Classroom y se refiere a un ejercicio de programación, lo que indica que es parte de un curso o material educativo. La descripción y el contenido del README se centran en un ejercicio académico para diseñar un sistema en C++."
CS1103,pr-ctica-calificada-3-SegundoAD,P - Enseñanza,0.95,"El repositorio parece ser parte de una asignación académica para un curso de Programación III, lo que indica que está directamente relacionado con actividades educativas."
CS1103,pr-ctica-calificada-3-estefanozarate,P - Enseñanza,0.95,"El repositorio es parte de una tarea o práctica calificada para un curso de Programación III, lo que indica que está directamente relacionado con actividades educativas."
CS1103,pr-ctica-calificada-3-gussephe-benjamin,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario, indicado por referencias a una práctica calificada de un curso de Programación III. La mención de una unidad y un proyecto cmake específico para el curso sugiere que está destinado a fines educativos."
CS1103,pr-ctica-calificada-3-FRANCO2022015,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario, indicado por la descripción y el contenido del README que menciona un curso específico y una práctica calificada."
CS1103,pr-ctica-calificada-3-AngelinaFencyt,P - Enseñanza,0.95,"El repositorio es parte de una práctica calificada para un curso de Programación III, lo que indica que está directamente relacionado con actividades educativas."
CS1103,pr-ctica-calificada-3-Manzanito20003,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario, indicado por referencias a un curso específico (Programación III), una unidad de estudio, y una práctica calificada. La descripción y el README sugieren que es parte de una asignación académica."
CS1103,pr-ctica-calificada-3-marcelino123455,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario, indicado por referencias a una práctica calificada de un curso de Programación III. La mención de un curso y una unidad específica sugiere que está relacionado con actividades educativas."
CS1103,pr-ctica-calificada-3-yofercorne,P - Enseñanza,0.95,"El repositorio es claramente un proyecto o tarea para un curso de Programación III, lo que indica que está directamente relacionado con actividades educativas."
CS1103,pr-ctica-calificada-3-RodriFMG,P - Enseñanza,0.95,"El repositorio es claramente un proyecto o tarea universitaria, indicado por referencias a un curso específico (Programación III), una unidad de estudio, y un proyecto de cmake relacionado con la enseñanza."
CS1103,pr-ctica-calificada-3-Aldebaran2105,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario, indicado por referencias a un curso específico (Programación III), una unidad de estudio, y el formato de práctica calificada. La descripción y el README sugieren que es parte de una asignación académica."
CS1103,pr-ctica-calificada-3-edson123450,P - Enseñanza,0.95,"El repositorio parece ser un proyecto o tarea para un curso de Programación III, lo que indica que está relacionado con actividades educativas o universitarias."
CS1103,pr-ctica-calificada-3-aarontimana04,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario, indicado por referencias a un curso específico (Programación III), una unidad de estudio, y una práctica calificada. La descripción y el README sugieren que es parte de una asignación académica."
CS1103,pr-ctica-calificada-3-Andrea-Coa,P - Enseñanza,0.95,"El repositorio es claramente un proyecto o tarea universitaria, indicado por referencias a un curso específico (Programación III), una unidad de estudio, y un archivo PDF relacionado con la práctica calificada."
CS1103,pr-ctica-calificada-3-jazminsoto1234,P - Enseñanza,0.95,"El repositorio es claramente un proyecto o tarea universitaria, indicado por la mención a 'Práctica Calificada', 'Programación III', y 'cmake project' para un curso específico."
CS1103,pr-ctica-calificada-3-LUC4S4L,P - Enseñanza,0.95,"El repositorio es claramente un proyecto o tarea para un curso de Programación III, lo que indica que está relacionado con actividades educativas o académicas."
CS1103,pr-ctica-calificada-3-mukanjy0,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario relacionado con un curso de Programación III, lo que indica que está directamente relacionado con la enseñanza."
CS1103,pr-ctica-calificada-3-sebastianromero07,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario, indicado por la descripción y el contenido del README que menciona un curso específico (Programación III), una unidad de estudio, y se refiere a una práctica calificada."
CS1103,pr-ctica-calificada-3-SofiaSMCC,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario, indicado por referencias a un curso específico (Programación III) y una práctica calificada, lo que sugiere que está relacionado con actividades educativas."
CS1103,pr-ctica-calificada-3-mau-esc27,P - Enseñanza,0.95,"El repositorio es claramente un proyecto o tarea universitaria, indicado por referencias a un curso específico (Programación III), una unidad de estudio, y el formato de práctica calificada."
CS1103,pr-ctica-calificada-3-CamCove29,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario, como se indica por la mención de 'Programación III', 'unidad 6', y 'práctica calificada'. Está asociado con GitHub Classroom, lo que sugiere que es parte de una tarea o evaluación académica."
CS1103,pr-ctica-calificada-3-Josep-Ratzinger,P - Enseñanza,0.95,"El repositorio es claramente un proyecto o tarea universitaria, indicado por referencias a un curso específico (Programación III), una unidad de estudio, y una práctica calificada. Esto sugiere que el propósito principal es educativo."
CS1103,pr-ctica-calificada-3-lajesfen,P - Enseñanza,0.95,"El repositorio es claramente un proyecto universitario, indicado por la mención de 'Práctica Calificada', 'Programación III', y 'cmake project' relacionado con un curso específico."
CS1103,Reconocimiento-Facial-,J - Información y comunicación,0.75,"El proyecto se centra en el desarrollo de una aplicación web para el reconocimiento de emociones usando tecnologías como OpenCV y deep learning, lo cual se alinea con el desarrollo de software y aplicaciones, típico de la categoría de Información y comunicación. Aunque tiene aplicaciones prácticas en varios campos, la naturaleza técnica del proyecto y su enfoque en el procesamiento de imágenes y aprendizaje automático sugieren una clasificación en esta categoría."
CS1103,proyecto-final---te03---202301-pf0320231-grupo1,P - Enseñanza,0.95,"El repositorio es un proyecto final de estudiantes de UTEC para el curso CS2013 - Programación III, lo que indica que su propósito principal es educativo."
